Date,SP_Composite,Dividend,Earnings,CPI,Date_Fraction,Long_Rate_GS10,Real_Price,Real_Dividend,Real_Total_Return_Price,Real_Earnings,Year
1962.04,68.05,2.04667,3.40333,30.2,1962.2916666665838,3.84,689.8005422185429,20.746422861754965,79555.01956700874,34.49844054884105,1962.0
1962.05,62.99,2.05333,3.43667,30.2,1962.374999999917,3.87,638.5089809602648,20.813933098509928,73839.57984158474,34.83639719950331,1962.0
1962.06,55.63,2.06,3.47,30.2,1962.4583333332503,3.91,563.9030736754967,20.88154470198675,65413.10717775571,35.17425248344371,1962.0
1962.07,56.97,2.06667,3.49,30.3,1962.5416666665835,4.01,575.5803193069306,20.88001717574257,66969.51617979437,35.2602301980198,1962.0
1962.08,58.52,2.07333,3.51,30.3,1962.6249999999168,3.98,591.240306930693,20.94730460643564,68994.67987402706,35.46229455445544,1962.0
1962.09,58,2.08,3.53,30.4,1962.70833333325,3.98,584.0590460526315,20.945565789473683,68360.35052642458,35.54704194078947,1962.0
1962.1,56.17,2.09667,3.57667,30.4,1962.7916666665833,3.93,565.6309761513157,21.113432415296053,66409.39621403658,36.01700807319078,1962.0
1962.11,60.04,2.11333,3.62333,30.4,1962.8749999999166,3.92,604.6018124999999,21.28119834128289,71193.08461454822,36.48687350575657,1962.0
1962.12,62.64,2.13,3.67,30.4,1962.9583333332498,3.86,630.783769736842,21.449064967105258,74486.53552255801,36.95683963815789,1962.0
1963.01,65.06,2.13667,3.68333,30.4,1963.041666666583,3.83,655.1531299342104,21.516231757401314,77575.9381106674,37.09107251891447,1963.0
1963.02,65.92,2.14333,3.69667,30.4,1963.1249999999163,3.92,663.8133157894736,21.58329784786184,78814.35203208972,37.22540609950657,1963.0
1963.03,65.67,2.15,3.71,30.5,1963.2083333332496,3.93,659.1276368852458,21.57947950819672,78471.53322540339,37.23714836065573,1963.0
1963.04,68.76,2.16667,3.75333,30.5,1963.2916666665828,3.97,690.1418655737704,21.74679575163934,82379.64241896139,37.67205015,1963.0
1963.05,70.14,2.18333,3.79667,30.5,1963.374999999916,3.93,703.9928803278688,21.914011625409834,84250.96879953705,38.10705230901639,1963.0
1963.06,70.11,2.2,3.84,30.6,1963.4583333332494,3.99,701.3921249999999,22.009166666666662,84159.21831463346,38.41599999999998,1963.0
1963.07,69.07,2.20333,3.88,30.7,1963.5416666665826,4.02,688.737017100977,21.970680930781754,82860.43311552504,38.6897296416938,1963.0
1963.08,70.98,2.20667,3.92,30.7,1963.6249999999159,4,707.7827345276872,22.003986007328987,85372.3856744639,39.08859283387621,1963.0
1963.09,72.85,2.21,3.96,30.7,1963.7083333332491,4.08,726.4295887622148,22.03719136807817,87843.06909100793,39.487456026058624,1963.0
1963.1,73.03,2.23333,3.98,30.8,1963.7916666665824,4.11,725.8601079545452,22.197523687499995,87997.89016435522,39.55803409090908,1963.0
